Rec,Inf,UID,Name,Best Pos,Age,Club,Division,Mins,Tgls/90,Tcon/90,Gls,Goals Outside Box,Shot/90,xG/shot,Shot %,ShT/90,Shots Outside Box/90,Gls/90,xG/90,NP-xG/90,xG-OP,Conv %,Ast,Asts/90,Ps A/90,Pas %,xA/90,OP-KP/90,Ch C/90,Drb/90,Pr passes/90,OP-Crs A/90,OP-Cr %,Crs A/90,Cr C/A,Tck A,Tck R,Pres A/90,Pres C/90,Poss Won/90,Poss Lost/90,K Tck/90,Int/90,Clr/90,Blk/90,Shts Blckd/90,Aer A/90,Hdr %,K Hdrs/90,Sprints/90,Dist/90,Gl Mst,Fls,FA,Yel,Red,Wage,Transfer Value
- - -,,37018393,Davy Klaassen,M (C),33,Ajax,Eredivisie,"1,198",1.58,0.53,0,0,1.88,0.07,32%,0.6,0.98,-,0.14,0.14,-1.81,-,3,0.23,51.39,90%,0.14,1.05,0.6,0.53,2.48,1.05,29%,1.05,28%,32,75%,12.02,2.48,7.36,9.09,0,1.73,0.53,0.23,0.08,6.09,43%,0.38,9.17,13.3km,0,15,13,2,0,"£20,000 p/w",Not for Sale
- - -,,29090319,Alex Mowatt,M (C),31,West Brom,Sky Bet Championship,"3,749",2.11,1.3,4,3,1.27,0.05,47%,0.6,1.13,0.1,0.06,0.06,1.55,8%,11,0.26,55.43,85%,0.22,1.18,0.6,0.89,7.25,0.74,28%,4.92,22%,117,78%,14,3.77,8.55,10.92,0.05,1.8,0.84,0.38,0.22,3.48,55%,0.07,10.2,13.6km,1,36,21,7,0,"£20,000 p/w",Not for Sale
- - -,Int,34012563,Ivan Perišić,AM (L),37,PSV Eindhoven,Eredivisie,"1,512",1.55,0.71,3,0,1.19,0.12,55%,0.65,0.24,0.18,0.15,0.15,0.5,15%,4,0.24,54.11,88%,0.21,0.95,0.6,1.37,3.93,1.9,17%,2.8,18%,45,78%,11.85,3.04,4.82,13.87,0,1.01,0.6,0.12,0,4.82,53%,0.06,10.77,12.9km,0,14,37,0,0,"£23,000 p/w",£800K
- - -,Wnt,19250980,Mauro Júnior,AM (L),27,PSV Eindhoven,Eredivisie,"1,519",2.25,0.71,3,0,0.71,0.16,42%,0.3,0.18,0.18,0.11,0.11,1.12,25%,6,0.36,49.53,89%,0.19,1.07,0.59,2.84,4.98,2.13,19%,2.13,19%,39,85%,11.97,3.32,6.75,12.8,0.06,1.3,0.36,0.36,0.06,4.21,30%,0.06,11.67,13.2km,0,21,30,4,0,"£5,000 p/w",£4.3M - £6.8M
- - -,Lst,29111981,Harry Cornick,AM (R),31,Bristol City,Sky Bet Championship,"1,540",1.87,1.4,2,0,1.46,0.11,48%,0.7,0.64,0.12,0.16,0.16,-0.68,8%,3,0.18,35.47,83%,0.23,1.52,0.58,2.34,3.56,5.9,18%,5.9,17%,47,87%,13.79,3.62,6.9,18.23,0,1.4,0.94,0.23,0.18,5.49,33%,0.06,12.97,14.1km,1,22,16,2,0,"£15,000 p/w",£130K
- - -,Int,2000052726,Matěj Jurásek,AM (R),22,Norwich,Sky Bet Championship,"2,357",1.64,0.73,8,1,1.79,0.12,57%,1.03,0.61,0.31,0.22,0.22,2.26,17%,7,0.27,38.41,80%,0.23,1.45,0.57,3.13,2.33,2.98,23%,4.09,21%,65,80%,12.45,3.25,5.88,16.69,0.08,1.45,0.61,0.38,0.08,5,41%,0,10.84,13.3km,0,39,56,4,0,"£7,500 p/w",£5.2M - £8M
- - -,,49061888,Noam Emeran,AM (R),23,FC Groningen,Eredivisie,"1,102",1.72,1.39,3,1,1.8,0.12,36%,0.65,0.49,0.25,0.21,0.21,0.45,14%,3,0.25,48.92,87%,0.16,0.98,0.57,6.13,4.25,5.31,19%,8.09,18%,35,89%,15.35,3.68,6.37,18.05,0,1.8,1.39,0.41,0.08,4.74,40%,0,11.43,13.7km,0,9,20,1,0,"£2,000 p/w",£150K - £1.5M
- - -,,28091349,Adam Armstrong,AM (R),29,Southampton,Sky Bet Championship,"2,992",1.62,1.32,11,2,2.2,0.13,38%,0.84,1.08,0.33,0.29,0.24,1.48,15%,6,0.18,29.6,83%,0.19,1.26,0.57,3.22,1.38,3.04,16%,3.64,16%,77,70%,11.85,2.8,6.62,13.24,0.03,2.29,1.05,0.39,0.09,7.79,20%,0.03,8.72,13.6km,1,51,66,3,0,"£30,000 p/w",£13M - £16M
- - -,,37045864,Clint Leemans,M (C),30,NAC,Eredivisie,"2,520",1.61,1.32,6,3,1.54,0.11,47%,0.71,0.79,0.21,0.17,0.14,1.15,14%,3,0.11,39.14,83%,0.21,0.96,0.57,1.29,4.5,1.32,23%,3.14,18%,102,81%,16.39,3.75,8.5,10.68,0,1.79,0.89,0.36,0.14,6.21,48%,0.61,11.68,13.7km,0,21,19,0,0,"£4,000 p/w",£550K - £5.6M
- - -,Inj,29237093,Kwadwo Baah,AM (L),23,Watford,Sky Bet Championship,"1,438",1.63,1,2,0,2.44,0.12,51%,1.25,1.13,0.13,0.29,0.29,-2.67,5%,5,0.31,33.73,84%,0.21,1.69,0.56,4.51,3.44,3.76,20%,3.76,20%,61,84%,13.21,3.76,6.88,13.46,0.06,1.88,0.88,0.25,0.06,4.69,28%,0,11.83,13.6km,0,17,32,1,0,"£10,000 p/w",£250K - £750K
- - -,Int,84153276,Dan Ndoye,AM (L),25,Nottm Forest,Premier League,"2,082",1.25,1.43,2,0,1.86,0.1,44%,0.82,0.56,0.09,0.19,0.19,-2.51,5%,2,0.09,32.85,80%,0.23,1.51,0.56,4.06,2.98,5.97,9%,6.7,9%,81,79%,14.78,3.72,6.96,17.16,0.04,1.95,1.3,0.26,0.09,7.39,40%,0.09,14.61,13.9km,0,30,27,2,0,"£20,000 p/w",£11.5M - £18M
- - -,,2000104173,Gianluca Prestianni,AM (L),20,Coventry,Sky Bet Championship,"1,124",1.04,1.2,1,0,0.96,0.1,42%,0.4,0.56,0.08,0.09,0.09,-0.16,8%,1,0.08,50.28,91%,0.18,1.28,0.56,2.64,3.04,1.52,20%,2.4,31%,33,76%,14.33,4.16,6.73,10.97,0.16,1.92,0.56,0.24,0,3.44,9%,0,7.45,12.7km,0,7,19,1,0,"£13,500 p/w",£9.6M - £11.5M
- - -,IPR,28112512,Jaidon Anthony,AM (L),26,Burnley,Premier League,"2,410",0.9,1.34,0,0,1.01,0.12,41%,0.41,0.34,-,0.12,0.12,-3.27,-,4,0.15,41.41,85%,0.15,1.05,0.56,3.88,4.26,2.76,15%,4.03,14%,106,81%,15.39,4.78,7.66,13.78,0.04,1.61,1.08,0.49,0.19,3.92,17%,0.07,17.51,13.8km,1,25,44,3,0,"£17,500 p/w",£9.2M - £14M
- - -,Loa,2000014562,Ro-Zangelo Daal,AM (L),22,AZ,Eredivisie,"1,451",1.55,1.24,3,1,1.92,0.12,39%,0.74,0.99,0.19,0.23,0.23,-0.67,10%,2,0.12,33.43,83%,0.22,1.49,0.56,4.96,3.78,4.78,19%,5.02,16%,36,81%,14.45,3.97,7.63,13.52,0.06,1.86,1.3,0.37,0.06,5.02,10%,0,11.72,13.7km,0,13,33,0,0,"£3,000 p/w",£600K - £7.6M
- - -,Wnt,28058224,Ross Barkley,DM,32,Aston Villa,Premier League,"1,306",1.58,1.45,1,1,2.07,0.06,30%,0.62,1.93,0.07,0.12,0.12,-0.8,3%,4,0.28,56.99,87%,0.21,1.24,0.55,1.72,6.89,0.9,32%,2.55,30%,34,65%,10.68,3.03,7.99,9.23,0.14,1.31,0.62,0.28,0.21,3.51,43%,0.21,18.4,14.8km,0,7,7,2,0,"£45,000 p/w",£3.9M - £6M
- - -,,28090681,Joe Williams,M (C),29,Bristol City,Sky Bet Championship,"1,472",1.77,1.35,3,0,1.53,0.12,56%,0.86,0.86,0.18,0.18,0.18,0,12%,1,0.06,53.74,89%,0.18,1.77,0.55,1.04,4.52,0.49,50%,0.61,62%,47,94%,10.09,2.63,8.56,7.83,0,1.35,1.35,0.37,0.31,3.97,58%,0.18,12.9,13.9km,0,26,7,7,0,"£15,000 p/w",£400K - £1.2M
- - -,Int,62140884,Andrija Vukčević,D (L),29,Preston,Sky Bet Championship,"2,291",1.3,1.34,0,0,0.51,0.08,38%,0.2,0.31,-,0.04,0.04,-1.08,-,7,0.27,41.68,83%,0.23,1.18,0.55,2,4.6,5.46,13%,8.72,14%,99,82%,14.69,4.28,12.06,15.83,0.16,3.18,1.45,1.3,0.27,5.07,62%,0.12,15.01,14.5km,1,21,27,2,0,"£4,500 p/w",£210K
- - -,Wnt,96088106,Przemysław Płacheta,M (L),28,Oxford United,Sky Bet Championship,"2,132",1.39,1.27,3,0,1.06,0.11,68%,0.72,0.42,0.13,0.12,0.12,0.19,12%,6,0.25,26.76,82%,0.26,1.48,0.55,3.63,1.86,6.71,13%,8.78,12%,97,79%,12.37,3,10.13,15.75,0.13,3.08,1.82,0.46,0.08,6.16,36%,0.13,12.16,13.8km,0,44,39,3,0,"£15,000 p/w",£230K - £2.3M
- - -,,28100360,Sean Longstaff,M (C),28,Leeds Utd,Premier League,"2,957",1.37,0.91,1,1,1.34,0.05,32%,0.43,1.19,0.03,0.06,0.06,-1.07,2%,6,0.18,58.92,89%,0.18,1.4,0.55,0.88,6.39,0.46,28%,2.65,40%,109,80%,10.87,3.1,7.43,8.89,0.06,1.8,1.22,0.46,0.27,2.65,40%,0.12,14.88,13.8km,1,49,12,10,0,"£50,000 p/w",£18.5M - £29M
- - -,,37065567,Crysencio Summerville,AM (L),24,West Ham,Premier League,"2,138",1.43,1.89,2,0,1.39,0.13,33%,0.46,0.59,0.08,0.19,0.19,-2.45,6%,3,0.13,36.08,85%,0.18,1.3,0.55,5.01,3.28,3.66,14%,4.29,13%,67,79%,15.95,4.38,6.02,14.52,0,1.56,0.8,0.51,0.08,3.49,8%,0,14.19,13.9km,0,27,38,5,0,"£70,000 p/w",£15.5M - £19.5M
- - -,,52071817,Mark Sykes,AM (R),28,Bristol City,Sky Bet Championship,"2,467",1.61,1.09,3,1,1.35,0.12,57%,0.77,0.51,0.11,0.16,0.16,-1.41,8%,5,0.18,38.74,85%,0.22,1.2,0.55,2.92,2.99,5.22,9%,5.22,9%,81,77%,16.16,4.78,7.7,14.26,0,2.08,0.66,0.18,0.07,4.96,39%,0.04,12.18,13.5km,0,24,39,8,0,"£10,000 p/w",£2.8M - £5.8M
- - -,,2000096899,Ronald,AM (R),24,Swansea,Sky Bet Championship,"3,128",0.89,1.64,6,2,1.29,0.11,42%,0.55,0.63,0.17,0.14,0.14,1.26,13%,5,0.14,28.02,83%,0.2,1.09,0.55,3.54,2.59,6.01,13%,6.1,11%,147,81%,13.06,3.4,7.54,12.92,0.06,2.39,1.18,0.29,0.09,6.91,20%,0.03,11.62,13.2km,0,35,48,4,0,"£6,000 p/w",£350K - £3.4M
- - -,,28108496,Tom Dele-Bashiru,M (C),26,Watford,Sky Bet Championship,"2,637",1.09,1.33,7,0,1.74,0.11,37%,0.65,0.92,0.24,0.19,0.19,1.41,14%,2,0.07,46.28,87%,0.19,1.71,0.55,2.29,3.86,2.39,16%,4.47,20%,95,79%,13.28,3.52,7.44,13.79,0.03,2.01,0.99,0.31,0.07,5.53,30%,0,12.35,13.6km,1,38,37,7,0,"£8,000 p/w",£475K - £4.9M
- - -,,37047791,Thomas Ouwejan,D (L),29,N.E.C.,Eredivisie,"2,313",0.97,1.25,3,1,0.82,0.08,57%,0.47,0.58,0.12,0.06,0.06,1.35,14%,3,0.12,38.64,89%,0.23,1.28,0.54,1.28,3.15,4.2,20%,8.25,17%,77,82%,12.41,3.31,9.77,10.51,0.08,3.27,0.97,0.74,0.39,2.8,44%,0.08,14.44,13.9km,0,22,19,5,0,"£14,000 p/w",£275K - £2.9M
- - -,Wnt,37024996,Virgil Misidjan,AM (L),32,N.E.C.,Eredivisie,"1,501",0.84,1.44,1,0,1.5,0.13,28%,0.42,0.66,0.06,0.19,0.19,-2.18,4%,5,0.3,34.72,86%,0.27,1.26,0.54,2.94,1.74,2.4,29%,3.78,27%,41,73%,11.69,2.94,6.36,11.69,0,2.64,0.84,0.18,0.06,5.28,16%,0.06,8.21,12.5km,0,4,34,0,0,"£5,250 p/w",£1.3M
- - -,Inj,27164267,Jakob Breum,AM (L),22,Go Ahead Eagles,Eredivisie,"2,337",0.73,1.66,3,0,1.5,0.1,41%,0.62,0.77,0.12,0.15,0.15,-0.95,8%,3,0.12,31.66,83%,0.14,0.85,0.54,3.81,1.93,3.16,10%,6.01,15%,84,88%,17.06,4.27,7.36,13.79,0.15,2.93,1.42,0.54,0.12,5.85,28%,0.04,11.4,13.4km,0,29,31,2,1,"£2,000 p/w",£180K - £1.8M
- - -,,2000086849,Younes Taha,AM (C),23,FC Groningen,Eredivisie,"2,845",0.82,1.36,1,0,0.7,0.17,41%,0.28,0.28,0.03,0.12,0.12,-2.81,5%,2,0.06,40.9,88%,0.17,1.11,0.54,1.3,1.9,0.63,25%,2.37,40%,51,71%,11.1,2.21,6.11,9.96,0,2.02,0.95,0.13,0.09,5.73,28%,0.09,9.78,14.0km,0,18,37,2,0,"£3,500 p/w",£2.1M - £4.3M
- - -,,61014825,Kenny McLean,DM,34,Norwich,Sky Bet Championship,"2,680",1.75,1.14,6,0,1.14,0.15,32%,0.37,0.87,0.2,0.17,0.11,1,18%,7,0.24,67.5,90%,0.18,1.01,0.54,0.74,6.75,0.34,18%,1.88,10%,53,72%,10.21,2.92,5.47,9.1,0.1,1.01,0.6,0.4,0.13,3.36,59%,0.44,9.2,13.3km,0,14,15,5,0,"£25,000 p/w",£950K - £2.1M
- - -,,2000082598,Stefan Bajčetić,DM,21,Liverpool,Premier League,"1,006",1.7,0.98,0,0,0.89,0.08,50%,0.45,0.81,-,0.07,0.07,-0.81,-,0,-,59.31,90%,0.19,1.25,0.54,1.25,5.28,0.54,33%,0.54,33%,38,79%,10.38,2.77,9.57,8.14,0,2.06,1.16,0.27,0.09,4.38,49%,0.18,15.03,14.0km,0,22,3,5,0,"£40,000 p/w",£11.5M - £17.5M
- - -,,37049343,Pelle Clement,M (C),30,Sparta Rotterdam,Eredivisie,"2,349",1.46,0.8,3,0,1.88,0.1,53%,1,0.65,0.11,0.19,0.19,-1.86,6%,4,0.15,39.69,85%,0.2,1.42,0.54,3.26,3.75,3.75,20%,3.87,18%,64,80%,15.71,3.41,6.32,11.76,0.04,1.69,0.54,0.23,0,6.48,28%,0.04,12.57,13.2km,0,17,31,2,1,"£6,000 p/w",£230K - £2.3M
- - -,,24057435,Darko Nejašmić,DM,27,N.E.C.,Eredivisie,"1,680",1.07,1.45,0,0,0.8,0.06,47%,0.38,0.64,-,0.05,0.05,-0.93,-,2,0.11,56.3,89%,0.12,1.29,0.54,0.21,4.02,0.05,50%,0.11,100%,54,65%,11.57,3.05,7.93,6.54,0.11,1.87,0.8,0.59,0.38,3.7,43%,0.16,8.25,13.5km,0,14,4,5,0,"£3,000 p/w",£275K - £2.7M
- - -,Int,27161401,Elias Jelert,D (R),22,Southampton,Sky Bet Championship,"1,687",1.76,1.28,1,1,0.43,0.08,38%,0.16,0.32,0.05,0.04,0.04,0.33,13%,2,0.11,34.57,87%,0.23,1.44,0.53,1.81,5.55,6.3,12%,8.59,9%,77,81%,13.98,3.84,10.72,12.11,0.11,3.73,0.91,0.96,0.21,3.57,36%,0.11,14.99,14.2km,0,17,12,1,0,"£29,000 p/w",£8.2M - £10M
- - -,,2000083123,Eom Ji-Sung,AM (R),24,Swansea,Sky Bet Championship,"1,352",0.6,1.6,1,0,1.4,0.1,38%,0.53,0.53,0.07,0.15,0.15,-1.18,5%,3,0.2,29.16,80%,0.2,1.13,0.53,2.73,2.46,5.39,16%,5.53,16%,68,85%,14.11,3.26,7.99,13.91,0,2.06,1.66,0.47,0.13,7.59,53%,0.13,10.52,13.4km,0,34,24,7,0,"£5,000 p/w",£40K - £425K
- - -,,90091966,Sonny Carey,AM (C),25,Charlton,Sky Bet Championship,"2,211",1.1,1.26,1,0,0.98,0.1,25%,0.24,0.61,0.04,0.1,0.1,-1.34,4%,6,0.24,32.4,83%,0.17,1.26,0.53,1.26,2.2,1.95,16%,3.79,18%,63,63%,11.28,2.81,7,10.91,0.08,1.75,2.12,0.49,0.2,6.11,29%,0.04,14.25,13.9km,0,46,29,6,2,"£1,500 p/w",£120K - £1.2M
- - -,,29045055,Jeffrey Schlupp,M (C),33,Norwich,Sky Bet Championship,"3,066",1.73,0.79,4,0,1.17,0.13,40%,0.47,0.47,0.12,0.16,0.16,-1.38,10%,11,0.32,47.73,88%,0.2,1.26,0.53,2.29,3.08,3.11,17%,3.2,16%,83,93%,12.39,3.32,6.19,12.86,0.03,1.59,0.79,0.32,0.12,3.08,39%,0.06,10.22,13.3km,0,27,40,3,0,"£30,000 p/w",£325K - £3.2M
- - -,Lst,37025569,Jetro Willems,D (L),32,N.E.C.,Eredivisie,"1,365",1.05,0.92,1,0,0.59,0.07,44%,0.26,0.33,0.07,0.04,0.04,0.38,11%,4,0.26,36.46,87%,0.23,1.52,0.53,1.52,3.82,6.4,12%,8.97,9%,45,84%,8.84,1.91,8.84,10.88,0.07,2.37,1.05,0.33,0.13,3.3,32%,0.13,14.37,13.5km,0,23,14,2,0,"£2,800 p/w",£275K
- - -,Wnt,95040497,Sorba Thomas,AM (R),27,Stoke,Sky Bet Championship,"1,547",1.16,1.75,3,0,1.22,0.11,43%,0.52,0.52,0.17,0.13,0.13,0.68,14%,4,0.23,35.02,85%,0.19,0.99,0.52,4.31,3.2,6.05,14%,8.32,13%,62,81%,12.74,3.26,7.04,16.64,0.06,1.69,0.93,0.41,0.12,3.67,27%,0,13.26,13.7km,0,36,34,11,0,"£17,000 p/w",£1.8M - £3.8M
- - -,,29158533,Callum Brittain,D (R),28,Middlesbrough,Sky Bet Championship,"2,762",1.3,1.56,0,0,0.46,0.08,36%,0.16,0.33,-,0.04,0.04,-1.19,-,7,0.23,30.73,82%,0.21,0.91,0.52,2.28,3.32,8.44,11%,10.2,7%,96,81%,12.02,3.39,11.44,15.67,0.13,3.16,1.08,0.49,0.16,4.01,38%,0.16,16.39,14.1km,0,39,21,9,0,"£10,000 p/w",£1.4M - £3M
- - -,,37041867,Jamiro Monteiro,M (C),32,PEC Zwolle,Eredivisie,"1,902",1.04,0.99,1,0,0.9,0.08,58%,0.52,0.52,0.05,0.07,0.07,-0.48,5%,4,0.19,41.59,88%,0.14,1.14,0.52,0.9,3.6,0.99,29%,1.94,19%,71,80%,10.93,2.6,8.19,7.1,0.14,1.75,0.71,0.14,0.05,4.78,50%,0.14,6.77,12.4km,0,32,13,2,0,"£19,000 p/w",Not for Sale
- - -,Wnt,28116307,Harry Clarke,D (R),25,Ipswich Town,Sky Bet Championship,"1,578",1.77,1.03,1,0,1.77,0.13,26%,0.46,0.8,0.06,0.23,0.23,-3,3%,1,0.06,53.27,87%,0.18,1.77,0.51,1.94,6.39,1.77,35%,1.77,35%,44,70%,11.12,2.79,10.67,10.95,0,2.62,1.77,0.51,0.4,4.51,54%,0.23,18.37,15.4km,1,9,17,0,0,"£10,000 p/w",£375K - £3.7M
- - -,,29179966,Isaac Olaofe,ST (C),26,Charlton,Sky Bet Championship,"1,065",1.52,0.85,2,0,2.11,0.08,60%,1.27,0.68,0.17,0.16,0.16,0.07,8%,4,0.34,27.72,81%,0.23,1.86,0.51,2.03,1.44,3.97,17%,3.97,17%,47,79%,10.65,3.04,7.35,11.32,0,1.77,1.01,0.68,0.17,10.39,37%,0.17,11.49,13.9km,0,22,23,3,1,"£3,000 p/w",£100K - £1M
- - -,Lst,28063828,Lewis Baker,M (C),31,Stoke,Sky Bet Championship,"2,663",0.98,1.83,3,0,1.32,0.12,41%,0.54,1.08,0.1,0.15,0.1,-1.52,8%,4,0.14,44.41,84%,0.17,0.88,0.51,0.78,3.65,0.64,22%,4.87,21%,50,74%,11.15,2.74,5.68,10.88,0.03,0.74,1.12,0.3,0.1,3.14,29%,0.07,10.71,13.8km,2,21,10,2,0,"£20,000 p/w",£325K
- - -,,18107451,Yannick Leliendal,D (L),24,FC Volendam,Eredivisie,"2,313",1.13,1.6,0,0,0.47,0.07,8%,0.04,0.31,-,0.03,0.03,-0.85,-,6,0.23,34.12,84%,0.2,1.21,0.51,2.1,4.44,5.25,15%,6.38,13%,105,81%,13.93,2.96,12.02,12.88,0,2.8,1.98,0.93,0.35,4.98,50%,0.23,13.11,13.6km,0,46,18,8,2,£825 p/w,£180K - £1.8M
- - -,Wnt,28126246,Samuel Edozie,AM (L),23,Southampton,Sky Bet Championship,"2,847",1.49,1.26,12,2,2.5,0.1,51%,1.26,1.01,0.38,0.25,0.25,3.94,15%,7,0.22,31.52,82%,0.2,1.3,0.51,2.97,2.31,3.7,17%,3.79,16%,88,83%,12.2,3.57,6.83,13.56,0,1.68,0.85,0.35,0.13,7.93,42%,0.06,11.92,13.5km,0,20,54,1,0,"£15,000 p/w",£13M - £20M
- - -,,14184530,Julián Carranza,ST (C),26,Leicester,Sky Bet Championship,"1,429",1.57,1.45,9,1,2.27,0.25,56%,1.26,0.31,0.57,0.58,0.53,-0.14,25%,4,0.25,20.78,88%,0.2,1.13,0.5,0.69,0.69,0.69,38%,0.82,27%,25,80%,6.68,1.83,4.72,5.54,0,1.07,0.44,0.19,0.06,11.27,31%,0,4.53,12.7km,0,30,16,1,0,"£23,000 p/w",£450K - £4.4M
- - -,,13158264,Patson Daka,ST (C),27,Leicester,Sky Bet Championship,"2,327",2.13,1.2,19,2,2.59,0.22,52%,1.35,0.89,0.73,0.56,0.56,4.59,28%,5,0.19,18.29,86%,0.13,0.73,0.5,1.86,0.85,0.5,15%,0.5,15%,41,66%,6.46,1.31,4.1,6.38,0,0.85,0.31,0.19,0.12,10.44,34%,0.15,5.03,12.3km,0,57,39,1,0,"£75,000 p/w",£11.5M - £18M
- - -,Wnt,2000027033,Stan Mills,AM (R),22,Oxford United,Sky Bet Championship,"2,518",1.14,0.82,2,1,1.39,0.11,31%,0.43,0.86,0.07,0.15,0.15,-2.11,5%,7,0.25,31.63,85%,0.15,1.07,0.5,2.97,2.57,4.25,12%,4.65,12%,96,82%,13.22,3.57,8.15,12.62,0,2.86,1.47,0.29,0.07,5.65,29%,0.11,15.58,13.5km,0,40,47,0,0,"£1,500 p/w",£3.7M - £7.2M
- - -,Wnt,222292,Harrison Burrows,D (L),24,Sheffield United,Sky Bet Championship,"2,883",1.59,1.56,2,0,0.75,0.1,75%,0.56,0.37,0.06,0.07,0.07,-0.3,8%,7,0.22,31.87,79%,0.16,1.03,0.5,1.81,3.22,4.84,13%,9.46,9%,120,81%,12.27,3.28,9.49,15.42,0.16,2.09,0.5,0.66,0.25,5.81,30%,0.06,16.14,13.8km,0,22,18,3,0,"£12,500 p/w",£350K - £3.5M
- - -,,37052314,Odysseus Velanas,M (C),27,PEC Zwolle,Eredivisie,"1,268",1.14,0.92,2,1,1.06,0.11,47%,0.5,0.64,0.14,0.12,0.12,0.37,13%,4,0.28,35.28,85%,0.23,0.99,0.5,0.28,1.92,1.21,28%,5.39,29%,36,78%,12.28,2.41,8.38,8.94,0.07,1.63,0.92,0.21,0,4.61,62%,0.43,7.24,12.6km,0,21,9,1,0,"£3,000 p/w",£160K - £1.6M
- - -,Wnt,28122834,Dennis Cirkin,D (L),24,Sunderland,Premier League,"1,278",0.99,2.32,0,0,0.21,0.05,33%,0.07,0.21,-,0.01,0.01,-0.14,-,0,-,39.44,85%,0.11,0.85,0.49,1.55,5.28,3.73,14%,4.51,11%,67,81%,12.39,2.75,14.93,13.17,0.07,3.1,1.76,1.27,0.28,4.37,55%,0.14,18.31,14.2km,2,26,3,6,0,"£10,000 p/w",£6M - £9.2M
- - -,,37058775,Boyd Lucassen,DM,27,NAC,Eredivisie,"1,647",1.42,1.31,1,0,0.87,0.09,56%,0.49,0.49,0.05,0.08,0.08,-0.48,6%,4,0.22,35.41,78%,0.19,1.8,0.49,1.8,4.37,6.39,20%,8.2,20%,66,77%,15.96,3.33,12.46,15.25,0.05,2.95,1.58,0.49,0.22,4.21,71%,0.33,13.93,13.7km,0,40,20,6,0,"£4,000 p/w",£28K - £275K
- - -,,93083209,Oscar Pettersson,AM (R),26,Go Ahead Eagles,Eredivisie,"2,202",0.74,1.27,5,2,0.98,0.13,54%,0.53,0.49,0.2,0.12,0.12,1.97,21%,5,0.2,32.82,85%,0.17,1.27,0.49,2.9,2.21,4.33,16%,4.33,16%,66,88%,16.63,3.51,6.99,13.41,0.04,2,0.98,0.49,0.25,5.6,26%,0,11.04,13.2km,1,17,51,1,0,"£3,500 p/w",£1.6M - £3.4M
- - -,,37046050,Vito van Crooij,AM (L),30,N.E.C.,Eredivisie,"1,101",1.14,1.14,0,0,2.7,0.1,42%,1.14,1.06,-,0.26,0.26,-3.22,-,0,-,37.44,85%,0.05,0.82,0.49,2.78,1.8,2.13,16%,3.51,23%,45,80%,12.67,2.7,7.68,12.18,0,2.62,0.41,0.08,0.08,7.03,34%,0.16,10.63,13.6km,0,24,17,1,0,"£9,000 p/w",£300K - £3.1M
- - -,,2000054475,Antoni Milambo,AM (C),21,Brentford,Premier League,"2,022",1.78,1.34,5,0,1.25,0.16,57%,0.71,0.49,0.22,0.2,0.2,0.58,18%,2,0.09,42.24,89%,0.19,0.89,0.49,2.23,2.58,1.02,28%,2.09,13%,44,55%,9.66,1.87,6.54,9.53,0.09,1.82,0.93,0.36,0.09,4.94,28%,0,11.08,14.5km,1,6,27,0,0,"£13,000 p/w",£24M - £31M
- - -,,73201859,Anis Hadj Moussa,AM (R),24,Feyenoord,Eredivisie,"2,945",1.34,0.76,8,0,1.19,0.14,49%,0.58,0.46,0.24,0.16,0.16,2.69,21%,10,0.31,49.63,87%,0.22,1.41,0.49,3.97,2.75,2.6,22%,3.06,22%,78,82%,10.73,2.54,5.75,15.95,0,1.62,0.52,0.28,0.03,3.64,24%,0,7.95,12.7km,0,34,58,1,0,"£9,000 p/w",£6.6M - £8.4M
- - -,,29163836,Ephron Mason-Clark,AM (L),26,Coventry,Sky Bet Championship,"2,583",1.25,1.18,13,3,1.53,0.17,59%,0.91,0.52,0.45,0.25,0.25,5.73,30%,4,0.14,34.22,87%,0.17,0.77,0.49,3.03,1.95,2.13,13%,2.13,13%,91,89%,14.15,3.34,6.79,13.21,0,1.92,1.25,0.35,0.07,4.18,18%,0,11.53,13.2km,0,28,44,4,0,"£12,000 p/w",£200K - £8.2M
- - -,,2000023588,Michael Kayode,D (R),21,Brentford,Premier League,"1,478",1.4,1.1,0,0,0.73,0.07,50%,0.37,0.06,-,0.05,0.05,-0.84,-,1,0.06,51.52,90%,0.17,1.04,0.49,1.95,4.32,2.8,24%,2.8,23%,45,82%,8.71,2.92,13.34,9.86,0,3.23,0.91,0.55,0.37,4.2,70%,0.24,17.42,14.1km,0,19,9,6,0,"£30,000 p/w",£14M - £22M
- - -,,37045578,Jordy Bruijn,M (C),29,Heracles,Eredivisie,"1,862",0.48,1.02,1,0,1.35,0.12,29%,0.39,0.63,0.05,0.16,0.12,-0.37,4%,1,0.05,31.47,85%,0.15,1.11,0.48,1.64,2.18,2.51,23%,2.56,21%,65,86%,15.56,3.58,6.91,12.13,0,2.27,1.5,0.15,0.05,5.8,13%,0,12.52,13.3km,1,22,15,2,0,"£3,000 p/w",£190K - £1.9M
- - -,Inj,92086318,Iliya Gruev,DM,26,Leeds Utd,Premier League,"1,118",1.77,1.05,3,1,1.29,0.07,38%,0.48,0.97,0.24,0.09,0.09,1.92,19%,1,0.08,64.64,88%,0.19,1.61,0.48,0.97,7.25,0.89,23%,3.78,18%,39,74%,11.27,3.06,8.21,10.22,0.24,1.45,1.29,0.08,0.08,3.54,68%,0.24,11.11,13.9km,0,15,8,1,0,"£15,000 p/w",£5.8M - £9M
